159,51.50930739,-0.1609608078,27.36064013,0,0,0
159.5,51.50927666,-0.160931357,24.76049001,0,0,0
160,51.50930813,-0.1609732258,26.62455843,0,0,0
160.5,51.50930913,-0.1609842323,25.04545723,0,0,0
161,51.50933084,-0.1609721411,27.81650735,0,0,0
161.5,51.50931738,-0.1609626769,33.65210827,0,0,0
162,51.50932475,-0.1609481127,31.91690735,0,0,0
162.5,51.50933246,-0.1609760181,28.11945973,0,0,0
163,51.50937226,-0.160965012,24.86885369,0,0,0
163.5,51.50930201,-0.1609849778,31.9079206,0,0,0
164,51.5093501,-0.1609454524,31.53363959,0,0,0
164.5,51.50935109,-0.1609618587,29.58305216,0,0,0
165,51.50937582,-0.1609763703,26.35748583,0,0,0
165.5,51.50938427,-0.1610003702,28.56830132,0,0,0
166,51.50936485,-0.160946705,27.67503669,0,0,0
166.5,51.50936633,-0.1609677023,22.23026357,0,0,0
167,51.50936126,-0.160987593,30.64829766,0,0,0
167.5,51.50938969,-0.1609878316,27.12317488,0,0,0
168,51.50939797,-0.1609295147,26.7743286,0,0,0
168.5,51.50941712,-0.1610105827,23.00445062,0,0,0
169,51.50939651,-0.1609621248,27.76566785,0,0,0
169.5,51.50938075,-0.1609562012,32.90688896,0,0,0
170,51.50944314,-0.1610012547,22.10500855,0,0,0
170.5,51.50941957,-0.160951804,27.47531399,0,0,0
171,51.50942899,-0.1609727111,26.80263377,0,0,0
171.5,51.50946473,-0.1609859214,29.44026707,0,0,0
172,51.50939758,-0.1609624024,30.34938474,0,0,0
172.5,51.50945649,-0.1609947059,27.86501762,0,0,0
173,51.5094614,-0.1609875848,26.45591306,0,0,0
173.5,51.50946702,-0.1609287819,27.75315755,0,0,0
174,51.50944406,-0.1609475014,28.18463237,0,0,0
174.5,51.50947025,-0.1609639352,28.13499246,0,0,0
175,51.50951156,-0.1609456149,26.92770992,0,0,0
175.5,51.50951431,-0.1609960848,22.06400106,0,0,0
176,51.50947982,-0.1609428808,31.28293275,0,0,0
176.5,51.50948647,-0.1609623155,23.18750484,0,0,0
177,51.50949037,-0.1609805764,26.36433034,0,0,0
177.5,51.50949594,-0.160945273,35.57951838,0,0,0
178,51.50950329,-0.1610008425,27.72658731,0,0,0
178.5,51.50949485,-0.1609656278,24.86872466,0,0,0
179,51.50953539,-0.160984711,21.66910568,0,0,0
179.5,51.50953399,-0.1610185116,27.17650335,0,0,0
180,51.50954377,-0.1609796641,30.92069794,0,0,0
180.5,51.50953243,-0.1609372307,29.64462891,0,0,0
181,51.50953905,-0.1609726157,29.70479943,0,0,0
181.5,51.50954528,-0.1609533277,20.66509302,0,0,0
182,51.50954225,-0.160953047,24.72536416,0,0,0
182.5,51.50956966,-0.1609661296,27.53910288,0,0,0
183,51.50957346,-0.16094039,27.26397618,0,0,0
183.5,51.50958373,-0.1609880771,23.64622486,0,0,0
184,51.50956394,-0.1609875918,31.16197412,0,0,0
184.5,51.50958119,-0.1609311517,29.27478403,0,0,0
185,51.5095931,-0.1609929292,25.49660561,0,0,0
185.5,51.50958206,-0.1609255983,23.55529933,0,0,0
186,51.50962042,-0.1609555431,23.1989488,0,0,0
186.5,51.50963457,-0.1609866123,21.14261561,0,0,0
187,51.50959465,-0.1609560469,26.47376545,0,0,0
187.5,51.50963708,-0.1609594608,24.96179629,0,0,0
188,51.50961478,-0.1609934635,23.58741471,0,0,0
188.5,51.50963862,-0.160953476,31.25980467,0,0,0
189,51.50962831,-0.1610017091,27.2597729,0,0,0
189.5,51.50966033,-0.1609819644,26.47678309,0,0,0
190,51.50965257,-0.1609491247,33.39392199,0,0,0
190.5,51.50961491,-0.1609100566,21.0533175,0,0,0
191,51.5096125,-0.1609524336,32.12304965,0,0,0
191.5,51.50963119,-0.1609407228,26.32174434,0,0,0
192,51.50962052,-0.1609559822,33.68771712,0,0,0
192.5,51.50965594,-0.160973952,26.12973533,0,0,0
193,51.50965286,-0.1609154993,31.53833471,0,0,0
193.5,51.50964497,-0.160929647,29.22552596,0,0,0
194,51.50964026,-0.160958976,25.86460865,0,0,0
194.5,51.50963428,-0.1609748078,30.25891299,0,0,0
195,51.50964561,-0.1609691139,26.5187002,0,0,0
195.5,51.50961274,-0.1609238695,36.31785837,0,0,0
196,51.50964106,-0.1609348241,28.18095304,0,0,0
196.5,51.50962726,-0.1609440482,27.60615736,0,0,0
197,51.50964294,-0.1609902989,25.39680251,0,0,0
197.5,51.50963302,-0.160937806,28.78091572,0,0,0
198,51.50964371,-0.1609685128,25.29490877,0,0,0
198.5,51.50961499,-0.1609911073,29.17656439,0,0,0
199,51.50961846,-0.1609189407,21.53876151,0,0,0
199.5,51.50959351,-0.1609658718,27.91657494,0,0,0
200,51.50958659,-0.1609446528,29.66491486,0,0,0
200.5,51.50958322,-0.1609544114,25.65877437,0,0,0
201,51.50960517,-0.1609845207,22.91312139,0,0,0
201.5,51.50958323,-0.1609626663,21.67227738,0,0,0
202,51.50955914,-0.1609692015,29.00839082,0,0,0
202.5,51.50957024,-0.1609199164,27.43947822,0,0,0
203,51.50959865,-0.1609529255,22.13128028,0,0,0
203.5,51.5095449,-0.1609406976,32.21426693,0,0,0
204,51.50954821,-0.1609623455,31.31852715,0,0,0
204.5,51.50954607,-0.1609400018,27.90184914,0,0,0
205,51.50956679,-0.1609359711,18.4165378,0,0,0
205.5,51.50954276,-0.1609612914,30.96925996,0,0,0
206,51.50950089,-0.1609268244,29.61502623,0,0,0
206.5,51.50949618,-0.1609374273,32.76514771,0,0,0
207,51.50951837,-0.1609652685,30.93849262,0,0,0
207.5,51.50953978,-0.1609811244,25.43009457,0,0,0
208,51.50948197,-0.1609475774,31.15444304,0,0,0
208.5,51.50950792,-0.1609636335,29.26835438,0,0,0
209,51.50948136,-0.1609265452,33.20444634,0,0,0
209.5,51.50949267,-0.1609420238,24.3413292,0,0,0
210,51.50949297,-0.1609590106,26.74625551,0,0,0
210.5,51.50950486,-0.1609520805,27.59246237,0,0,0
211,51.50947607,-0.1609409898,28.39769803,0,0,0
211.5,51.50943118,-0.1609248587,28.06614377,0,0,0
212,51.50945014,-0.1609409365,32.68000976,0,0,0
212.5,51.50946184,-0.1609937065,26.71563916,0,0,0
213,51.50946413,-0.1609878266,25.34006424,0,0,0
213.5,51.50944512,-0.160998613,28.28075233,0,0,0
214,51.50941648,-0.1609472357,29.36658295,0,0,0
214.5,51.50946188,-0.1609631647,29.32641947,0,0,0
215,51.50944785,-0.1609097025,20.07797464,0,0,0
215.5,51.50944448,-0.1609568561,20.53492404,0,0,0
216,51.50941461,-0.1609013533,29.41978241,0,0,0
216.5,51.50942304,-0.1609246698,21.43186705,0,0,0
217,51.50941512,-0.1609451074,23.06952868,0,0,0
217.5,51.50940971,-0.1609410579,29.75349687,0,0,0
218,51.50938399,-0.1609598904,29.53095146,0,0,0
218.5,51.50938816,-0.1609465269,27.69243495,0,0,0
219,51.50939678,-0.1609585279,26.36195802,0,0,0
219.5,51.50937703,-0.1609202426,33.2504362,0,0,0
220,51.50937024,-0.1609410831,29.52883726,0,0,0
220.5,51.50936745,-0.1609428024,30.01701014,0,0,0
221,51.50934867,-0.1609818435,28.52497573,0,0,0
221.5,51.50933013,-0.1609766755,28.07295186,0,0,0
222,51.50936131,-0.1609593757,20.18424743,0,0,0
222.5,51.50934284,-0.1609400166,28.49113934,0,0,0
223,51.50936547,-0.1609765321,22.70960598,0,0,0
223.5,51.50934293,-0.1609569145,23.95438108,0,0,0
224,51.50934556,-0.1609721234,24.9268914,0,0,0
224.5,51.50933094,-0.1609586431,34.50433227,0,0,0
225,51.50931657,-0.1609477296,29.10203854,0,0,0
225.5,51.50933154,-0.1609624112,34.65449896,0,0,0
226,51.50931938,-0.1609793011,28.62466188,0,0,0
226.5,51.50928568,-0.1609546829,26.59120619,0,0,0
227,51.50929343,-0.1609575001,27.23942798,0,0,0
227.5,51.5092669,-0.1609558452,23.89612011,0,0,0
228,51.50928474,-0.1609520282,27.00248707,0,0,0
228.5,51.50928795,-0.1609775734,30.35067756,0,0,0
229,51.50926499,-0.1609480216,28.89512726,0,0,0
229.5,51.50928742,-0.1609580271,25.15772334,0,0,0
230,51.5092595,-0.1609630489,33.61022993,0,0,0
230.5,51.5092653,-0.160946803,27.73652567,0,0,0
231,51.50929878,-0.1609507294,28.76723004,0,0,0
231.5,51.50927745,-0.1609469175,29.08878326,0,0,0
232,51.50929695,-0.1609414995,25.03386849,0,0,0
232.5,51.50926805,-0.160922728,26.69582275,0,0,0
233,51.50926503,-0.160903604,34.73050507,0,0,0
233.5,51.5092899,-0.160955482,27.14955286,0,0,0
234,51.50928968,-0.160950913,35.44806362,0,0,0
234.5,51.50929191,-0.1609689645,20.48659899,0,0,0
235,51.50927754,-0.1609143205,29.23814955,0,0,0
235.5,51.50926591,-0.1609331198,23.5889622,0,0,0
236,51.50929638,-0.1609590933,31.01227967,0,0,0
236.5,51.50929232,-0.1609504672,25.22008437,0,0,0
237,51.5092872,-0.1609041799,30.28116803,0,0,0
237.5,51.509319,-0.1609673614,29.62224382,0,0,0
238,51.50929574,-0.1609433957,24.64333542,0,0,0
238.5,51.50931878,-0.1609623385,25.69461934,0,0,0
239,51.50933223,-0.1609552211,27.72142967,0,0,0
239.5,51.50931581,-0.1609342012,23.6745371,0,0,0
240,51.50932739,-0.1609031935,29.03387734,0,0,0
240.5,51.50932675,-0.1608995998,28.62199534,0,0,0
241,51.50931783,-0.1609038293,21.83710482,0,0,0
241.5,51.50936677,-0.1609207149,23.13504205,0,0,0
242,51.50936629,-0.1609491931,28.41580244,0,0,0
